ID_Camion,Fecha_Entrada_Taller,Kilometraje,Tipo_Servicio,Repuestos_Requeridos,Costo_Repuestos,Costo_Mano_Obra,Duracion_Taller_Dias,Taller_ID,Ciudad_Taller,Modelo_Camion,Año_Fabricacion,Presupuesto_Aprobado,Fecha_Salida_Taller,Cliente_ID,Frecuencia_Visitas_Taller,Tiempo_Espera_Dias,Tecnico_Asignado,Tipo_Repuesto_Mayor,Reclamos_Previos,Satisfaccion_Cliente
SCANIA-1490,2024-05-05,512894,Reparación,5,894.12,1228.89,5,TLR003,Valparaíso,P360,2017,False,2024-05-09,CLT-978,6,2,TEC-13,Eléctrico,3,1.0
SCANIA-1491,2024-05-06,261810,Diagnóstico,2,7935.23,1517.3,7,TLR001,Antofagasta,P360,2019,,2024-05-10,CLT-815,6,9,TEC-14,Transmisión,1,4.0
SCANIA-1492,2024-05-07,777975,Mantenimiento,6,4419.82,1909.84,8,TLR001,Santiago,P360,2019,True,2024-05-11,CLT-406,5,2,TEC-11,Frenos,0,1.0
SCANIA-1493,2024-05-08,123523,Reparación,3,7881.8,,1,TLR002,Antofagasta,G410,2016,True,2024-05-12,CLT-632,1,4,TEC-20,Frenos,1,
SCANIA-1494,2024-05-09,810463,Mantenimiento,8,7524.17,679.37,12,TLR001,Antofagasta,R500,2016,False,2024-05-13,CLT-159,3,3,TEC-12,Transmisión,3,2.0
SCANIA-1495,2024-05-10,144476,Reparación,2,3731.95,4774.33,2,TLR002,Antofagasta,G410,2020,,2024-05-14,CLT-534,7,5,TEC-20,Eléctrico,0,4.0
SCANIA-1496,2024-05-11,283841,Mantenimiento,1,1748.23,4341.3,7,TLR004,Concepción,S730,2018,True,2024-05-15,CLT-120,8,7,TEC-1,Eléctrico,0,3.0
SCANIA-1497,2024-05-12,853451,Diagnóstico,9,1486.1,2928.36,11,TLR003,Santiago,G410,2022,False,2024-05-16,CLT-974,2,7,TEC-3,Motor,0,1.0
SCANIA-1498,2024-05-13,272866,Reparación,3,2071.92,3402.79,13,TLR004,Concepción,R500,2017,False,2024-05-17,CLT-481,3,3,TEC-8,Eléctrico,2,3.0
SCANIA-1499,2024-05-14,136672,Reparación,1,,181.64,14,TLR003,Concepción,R500,2020,False,2024-05-18,CLT-344,4,0,TEC-12,Suspensión,3,3.0
SCANIA-1500,2024-05-15,648135,Mantenimiento,7,2329.01,1760.83,13,TLR004,Valparaíso,S730,2018,False,2024-05-19,CLT-172,5,6,TEC-15,Transmisión,2,5.0
SCANIA-1501,2024-05-16,394894,Mantenimiento,5,2863.12,3998.74,2,TLR003,Valparaíso,P360,2020,,2024-05-20,CLT-548,3,5,TEC-3,Frenos,0,4.0
SCANIA-1502,2024-05-17,784994,Reparación,5,3700.47,479.67,7,TLR001,Antofagasta,R500,2022,True,2024-05-21,CLT-175,5,4,TEC-8,Eléctrico,2,1.0
SCANIA-1503,2024-05-18,78251,Diagnóstico,1,7323.21,1483.34,9,TLR003,Antofagasta,R500,2022,False,2024-05-22,CLT-797,8,3,TEC-19,Frenos,1,2.0
SCANIA-1504,2024-05-19,677769,Mantenimiento,9,1677.27,2967.95,11,TLR003,Valparaíso,R500,2019,False,2024-05-23,CLT-689,8,5,TEC-20,Motor,2,3.0
SCANIA-1505,2024-05-20,424710,Mantenimiento,7,239.21,1356.42,2,TLR004,,S730,2016,,2024-05-24,CLT-489,2,7,TEC-6,Transmisión,4,2.0
SCANIA-1506,2024-05-21,600233,Mantenimiento,8,668.75,4676.49,7,TLR004,Santiago,R500,2016,False,2024-05-25,CLT-676,6,5,TEC-18,Eléctrico,0,3.0
SCANIA-1507,2024-05-22,82217,Reparación,9,7257.18,,4,TLR004,Antofagasta,P360,2022,False,2024-05-26,CLT-441,4,2,TEC-11,Frenos,0,
SCANIA-1508,2024-05-23,58308,Reparación,6,5250.63,4007.23,11,TLR002,,S730,2020,True,2024-05-27,CLT-389,9,8,TEC-12,Eléctrico,3,3.0
SCANIA-1509,2024-05-24,318093,Reparación,5,2329.72,2588.95,13,TLR002,,P360,2022,False,2024-05-28,CLT-667,2,2,TEC-2,Motor,1,4.0
SCANIA-1510,2024-05-25,233062,Reparación,6,1582.1,3776.62,2,TLR003,Santiago,R500,2016,True,2024-05-29,CLT-430,8,3,TEC-5,Frenos,3,4.0
SCANIA-1511,2024-05-26,444366,Diagnóstico,2,2495.28,1622.51,13,TLR003,Valparaíso,R500,2015,False,2024-05-30,CLT-358,1,4,TEC-4,Frenos,2,4.0
SCANIA-1512,2024-05-27,794840,Diagnóstico,4,1095.42,2621.0,7,TLR001,Valparaíso,P360,2020,False,2024-05-31,CLT-525,6,1,TEC-9,Transmisión,4,2.0
SCANIA-1513,2024-05-28,150235,Reparación,3,7543.96,4298.49,13,TLR001,Concepción,S730,2019,False,2024-06-01,CLT-801,1,9,TEC-13,Transmisión,4,4.0
SCANIA-1514,2024-05-29,124740,Diagnóstico,7,6316.81,2387.7,5,TLR003,Antofagasta,S730,2021,True,2024-06-02,CLT-105,2,9,TEC-13,Frenos,4,5.0
SCANIA-1515,2024-05-30,428496,Mantenimiento,9,3806.65,1862.63,1,TLR002,Santiago,P360,2020,,2024-06-03,CLT-105,3,1,TEC-15,Transmisión,4,2.0
SCANIA-1516,2024-05-31,800201,Mantenimiento,5,6946.71,2727.16,5,TLR003,Concepción,R500,2020,False,2024-06-04,CLT-290,9,5,TEC-2,Frenos,1,3.0
SCANIA-1517,2024-06-01,853328,Mantenimiento,6,2145.77,3615.08,12,TLR001,,G410,2016,False,2024-06-05,CLT-247,5,1,TEC-13,Suspensión,2,
SCANIA-1518,2024-06-02,227247,Reparación,2,5793.54,2273.46,12,TLR002,Valparaíso,P360,2019,,2024-06-06,CLT-504,2,9,TEC-7,Eléctrico,4,4.0
SCANIA-1519,2024-06-03,713165,Mantenimiento,3,6877.83,4700.5,3,TLR002,Santiago,P360,2020,,2024-06-07,CLT-357,5,0,TEC-17,Suspensión,0,3.0
SCANIA-1520,2024-06-04,579525,Diagnóstico,3,2982.8,1545.23,7,TLR001,Antofagasta,P360,2016,,2024-06-08,CLT-829,5,7,TEC-8,Suspensión,2,4.0
SCANIA-1521,2024-06-05,70056,Reparación,9,6108.22,,6,TLR003,Valparaíso,R500,2022,False,2024-06-09,CLT-578,1,9,TEC-18,Eléctrico,1,3.0
SCANIA-1522,2024-06-06,226615,Diagnóstico,7,,3808.95,8,TLR004,Concepción,S730,2017,True,2024-06-10,CLT-189,3,9,TEC-15,Frenos,4,3.0
SCANIA-1523,2024-06-07,237628,Mantenimiento,8,2531.09,3476.69,13,TLR003,Santiago,R500,2019,False,2024-06-11,CLT-923,5,0,TEC-15,Frenos,1,3.0
SCANIA-1524,2024-06-08,688836,Mantenimiento,9,1035.05,4331.84,5,TLR003,Antofagasta,P360,2018,False,2024-06-12,CLT-963,9,9,TEC-5,Transmisión,4,3.0
SCANIA-1525,2024-06-09,423632,Mantenimiento,6,3632.45,4984.36,2,TLR001,Concepción,R500,2015,False,2024-06-13,CLT-109,1,5,TEC-2,Motor,0,4.0
SCANIA-1526,2024-06-10,184415,Reparación,4,5891.75,2191.61,9,TLR002,Valparaíso,R500,2018,True,2024-06-14,CLT-186,8,0,TEC-16,Frenos,2,4.0
SCANIA-1527,2024-06-11,456716,Diagnóstico,1,7533.72,644.64,14,TLR001,Valparaíso,P360,2021,True,2024-06-15,CLT-861,1,7,TEC-5,Eléctrico,0,5.0
SCANIA-1528,2024-06-12,496438,Reparación,8,4909.62,249.04,11,TLR003,Antofagasta,R500,2022,False,2024-06-16,CLT-937,9,4,TEC-6,Motor,4,2.0
SCANIA-1529,2024-06-13,603663,Reparación,7,6932.46,3661.7,8,TLR004,Valparaíso,G410,2019,True,2024-06-17,CLT-250,6,2,TEC-12,Eléctrico,3,4.0
SCANIA-1530,2024-06-14,715022,Mantenimiento,2,6615.46,4382.67,6,TLR004,Santiago,R500,2020,False,2024-06-18,CLT-724,1,4,TEC-5,Eléctrico,2,3.0
SCANIA-1531,2024-06-15,591252,Reparación,8,1552.08,1181.49,13,TLR004,Antofagasta,R500,2016,False,2024-06-19,CLT-129,8,0,TEC-20,Eléctrico,1,3.0
SCANIA-1532,2024-06-16,687717,Reparación,5,3989.38,876.4,10,TLR001,Concepción,S730,2021,True,2024-06-20,CLT-227,5,0,TEC-8,Motor,4,5.0
SCANIA-1533,2024-06-17,302764,Mantenimiento,7,1112.0,404.8,7,TLR002,Antofagasta,S730,2019,False,2024-06-21,CLT-177,7,3,TEC-11,Suspensión,0,3.0
SCANIA-1534,2024-06-18,764998,Reparación,4,5520.79,4131.24,9,TLR001,Antofagasta,P360,2015,True,2024-06-22,CLT-520,7,8,TEC-14,Eléctrico,3,2.0
SCANIA-1535,2024-06-19,516882,Mantenimiento,5,7609.22,1625.77,7,TLR004,Concepción,P360,2019,True,2024-06-23,CLT-154,7,8,TEC-17,Transmisión,4,2.0
SCANIA-1536,2024-06-20,790427,Mantenimiento,8,1269.3,2068.31,3,TLR003,Valparaíso,S730,2021,True,2024-06-24,CLT-579,6,0,TEC-10,Frenos,1,3.0
SCANIA-1537,2024-06-21,562153,Mantenimiento,1,5924.29,2563.48,6,TLR002,Concepción,G410,2016,False,2024-06-25,CLT-404,8,2,TEC-2,Frenos,0,4.0
SCANIA-1538,2024-06-22,117215,Mantenimiento,1,5131.46,4213.32,11,TLR001,Santiago,R500,2018,False,2024-06-26,CLT-645,9,3,TEC-3,Frenos,2,
SCANIA-1539,2024-06-23,194356,Reparación,4,4752.12,3289.08,13,TLR001,Valparaíso,G410,2017,False,2024-06-27,CLT-204,2,1,TEC-13,Motor,3,4.0
SCANIA-1540,2024-06-24,253861,Mantenimiento,3,,3113.82,11,TLR002,Antofagasta,G410,2018,,2024-06-28,CLT-271,7,6,TEC-17,Transmisión,4,5.0
SCANIA-1541,2024-06-25,405612,Mantenimiento,2,2970.03,960.79,7,TLR002,Valparaíso,S730,2016,False,2024-06-29,CLT-598,2,2,TEC-3,Transmisión,4,4.0
SCANIA-1542,2024-06-26,504605,Reparación,3,552.94,2614.63,2,TLR003,Valparaíso,P360,2021,False,2024-06-30,CLT-121,6,0,TEC-10,Transmisión,4,5.0
SCANIA-1543,2024-06-27,59435,Reparación,1,1899.69,,3,TLR002,Santiago,R500,2016,False,2024-07-01,CLT-386,2,0,TEC-8,Transmisión,4,1.0
SCANIA-1544,2024-06-28,497556,Diagnóstico,1,318.38,,4,TLR003,Valparaíso,P360,2022,True,2024-07-02,CLT-490,6,2,TEC-4,Transmisión,0,5.0
SCANIA-1545,2024-06-29,749438,Reparación,6,,1086.89,10,TLR004,Valparaíso,G410,2015,False,2024-07-03,CLT-716,2,5,TEC-13,Suspensión,2,3.0
SCANIA-1546,2024-06-30,625581,Reparación,5,1025.66,,6,TLR004,,G410,2019,,2024-07-04,CLT-248,1,3,TEC-7,Transmisión,1,5.0
SCANIA-1547,2024-07-01,128781,Diagnóstico,8,7009.55,,1,TLR001,Antofagasta,P360,2022,False,2024-07-05,CLT-371,7,0,TEC-7,Transmisión,3,1.0
SCANIA-1548,2024-07-02,241475,Reparación,2,,1941.68,9,TLR004,Valparaíso,P360,2019,True,2024-07-06,CLT-887,3,6,TEC-16,Motor,4,4.0
SCANIA-1549,2024-07-03,210196,Reparación,4,,4120.67,5,TLR004,Concepción,S730,2018,True,2024-07-07,CLT-398,4,1,TEC-5,Motor,4,4.0
SCANIA-1550,2024-07-04,276507,Reparación,8,3404.69,135.0,13,TLR003,Valparaíso,P360,2021,True,2024-07-08,CLT-271,6,4,TEC-17,Transmisión,2,
SCANIA-1551,2024-07-05,356063,Reparación,6,,2337.98,12,TLR001,Santiago,P360,2017,False,2024-07-09,CLT-146,5,7,TEC-10,Suspensión,2,4.0
SCANIA-1552,2024-07-06,814121,Diagnóstico,1,7552.74,1713.23,14,TLR002,Valparaíso,S730,2017,True,2024-07-10,CLT-725,4,6,TEC-4,Transmisión,0,3.0
SCANIA-1553,2024-07-07,826665,Reparación,4,845.33,357.16,7,TLR001,Valparaíso,P360,2015,,2024-07-11,CLT-886,9,7,TEC-14,Transmisión,0,4.0
SCANIA-1554,2024-07-08,740607,Reparación,1,2180.71,,9,TLR004,Antofagasta,G410,2016,False,2024-07-12,CLT-915,6,9,TEC-5,Transmisión,0,3.0
SCANIA-1555,2024-07-09,171172,Diagnóstico,2,6283.91,1348.27,9,TLR002,Concepción,P360,2015,False,2024-07-13,CLT-306,6,5,TEC-2,Eléctrico,3,2.0
SCANIA-1556,2024-07-10,406902,Mantenimiento,5,970.15,1824.24,1,TLR001,Valparaíso,R500,2019,False,2024-07-14,CLT-552,2,6,TEC-14,Suspensión,0,2.0
SCANIA-1557,2024-07-11,534963,Diagnóstico,8,790.16,3557.51,1,TLR001,Concepción,G410,2020,True,2024-07-15,CLT-494,6,8,TEC-18,Frenos,4,2.0
SCANIA-1558,2024-07-12,505968,Mantenimiento,8,3020.02,2655.6,3,TLR001,Santiago,S730,2020,False,2024-07-16,CLT-853,7,5,TEC-11,Transmisión,0,3.0
SCANIA-1559,2024-07-13,368717,Diagnóstico,3,918.91,710.77,6,TLR001,Antofagasta,G410,2020,False,2024-07-17,CLT-400,8,8,TEC-16,Frenos,3,5.0
SCANIA-1560,2024-07-14,109101,Diagnóstico,4,4763.61,4810.93,2,TLR003,Concepción,S730,2016,False,2024-07-18,CLT-807,8,1,TEC-18,Suspensión,0,5.0
SCANIA-1561,2024-07-15,545972,Reparación,6,1964.95,3215.96,10,TLR001,Antofagasta,R500,2015,False,2024-07-19,CLT-775,9,1,TEC-16,Transmisión,0,1.0
SCANIA-1562,2024-07-16,338790,Mantenimiento,3,7186.44,,12,TLR004,Valparaíso,R500,2022,False,2024-07-20,CLT-275,3,1,TEC-4,Frenos,4,1.0
SCANIA-1563,2024-07-17,597337,Reparación,2,6311.3,,11,TLR004,Santiago,G410,2021,False,2024-07-21,CLT-954,7,5,TEC-1,Frenos,4,2.0
SCANIA-1564,2024-07-18,784965,Mantenimiento,6,5657.7,330.59,1,TLR003,Antofagasta,P360,2018,True,2024-07-22,CLT-882,7,1,TEC-14,Suspensión,4,3.0
SCANIA-1565,2024-07-19,410260,Diagnóstico,5,5012.16,,1,TLR002,Valparaíso,G410,2019,False,2024-07-23,CLT-209,1,2,TEC-12,Transmisión,0,1.0
SCANIA-1566,2024-07-20,642673,Diagnóstico,5,6935.03,1025.09,13,TLR002,Concepción,G410,2020,True,2024-07-24,CLT-783,8,7,TEC-10,Eléctrico,4,3.0
SCANIA-1567,2024-07-21,700419,Mantenimiento,5,,2130.6,5,TLR004,Santiago,R500,2021,True,2024-07-25,CLT-963,4,7,TEC-19,Suspensión,2,4.0
SCANIA-1568,2024-07-22,483374,Reparación,5,,4685.55,4,TLR004,Santiago,S730,2017,False,2024-07-26,CLT-301,5,3,TEC-4,Eléctrico,1,4.0
SCANIA-1569,2024-07-23,770777,Reparación,3,6358.04,2339.59,1,TLR003,Concepción,G410,2022,True,2024-07-27,CLT-267,6,8,TEC-20,Transmisión,1,3.0
SCANIA-1570,2024-07-24,597577,Reparación,7,6035.65,1522.25,4,TLR002,Concepción,P360,2015,True,2024-07-28,CLT-713,3,7,TEC-3,Frenos,4,3.0
SCANIA-1571,2024-07-25,422370,Reparación,6,4577.79,2853.48,3,TLR002,Santiago,R500,2019,True,2024-07-29,CLT-185,5,0,TEC-4,Suspensión,3,4.0
SCANIA-1572,2024-07-26,321967,Diagnóstico,4,2120.7,,2,TLR001,Antofagasta,G410,2019,False,2024-07-30,CLT-753,5,7,TEC-15,Suspensión,4,4.0
SCANIA-1573,2024-07-27,241232,Diagnóstico,2,3503.67,3086.58,9,TLR001,Santiago,G410,2017,True,2024-07-31,CLT-948,1,0,TEC-11,Suspensión,4,3.0
SCANIA-1574,2024-07-28,354119,Diagnóstico,9,6389.85,2885.32,14,TLR001,Concepción,P360,2022,True,2024-08-01,CLT-824,3,3,TEC-16,Motor,0,1.0
SCANIA-1575,2024-07-29,59540,Diagnóstico,1,447.87,3980.77,11,TLR003,Antofagasta,G410,2017,True,2024-08-02,CLT-150,3,9,TEC-4,Transmisión,3,3.0
SCANIA-1576,2024-07-30,590652,Diagnóstico,4,6300.0,,1,TLR004,,G410,2017,True,2024-08-03,CLT-211,1,5,TEC-6,Motor,4,2.0
SCANIA-1577,2024-07-31,447827,Reparación,1,2072.55,1329.28,7,TLR003,Santiago,G410,2020,False,2024-08-04,CLT-562,7,6,TEC-8,Suspensión,2,3.0
SCANIA-1578,2024-08-01,601951,Reparación,6,1325.61,2597.32,14,TLR002,Concepción,G410,2022,False,2024-08-05,CLT-541,1,9,TEC-13,Suspensión,1,2.0
SCANIA-1579,2024-08-02,101991,Reparación,4,1102.47,4553.44,13,TLR004,Valparaíso,P360,2020,True,2024-08-06,CLT-370,7,3,TEC-20,Eléctrico,2,3.0
SCANIA-1580,2024-08-03,238751,Reparación,5,412.55,3947.43,4,TLR001,Santiago,G410,2015,,2024-08-07,CLT-676,4,7,TEC-4,Motor,2,2.0
SCANIA-1581,2024-08-04,416326,Diagnóstico,5,4283.97,2488.29,5,TLR003,Santiago,G410,2017,False,2024-08-08,CLT-443,9,7,TEC-5,Frenos,2,4.0
SCANIA-1582,2024-08-05,736337,Diagnóstico,9,1902.43,4732.32,10,TLR003,Antofagasta,G410,2018,True,2024-08-09,CLT-282,7,8,TEC-10,Transmisión,3,1.0
SCANIA-1583,2024-08-06,668992,Diagnóstico,1,7917.57,380.46,5,TLR001,Concepción,R500,2019,False,2024-08-10,CLT-602,5,5,TEC-5,Frenos,3,4.0
SCANIA-1584,2024-08-07,99115,Mantenimiento,2,4680.61,4661.89,1,TLR003,Valparaíso,P360,2022,False,2024-08-11,CLT-943,7,3,TEC-12,Frenos,3,2.0
SCANIA-1585,2024-08-08,403151,Reparación,6,1275.51,,6,TLR001,Santiago,R500,2017,True,2024-08-12,CLT-109,9,1,TEC-1,Transmisión,1,1.0
SCANIA-1586,2024-08-09,793583,Reparación,5,5572.35,2781.79,13,TLR002,Antofagasta,R500,2022,True,2024-08-13,CLT-593,6,6,TEC-10,Suspensión,0,5.0
SCANIA-1587,2024-08-10,241962,Diagnóstico,7,7202.4,4463.16,9,TLR004,Valparaíso,P360,2019,False,2024-08-14,CLT-333,1,9,TEC-5,Eléctrico,4,4.0
SCANIA-1588,2024-08-11,771747,Reparación,3,6012.4,1387.33,2,TLR002,Valparaíso,R500,2016,False,2024-08-15,CLT-397,6,2,TEC-19,Suspensión,4,1.0
SCANIA-1589,2024-08-12,199143,Reparación,3,796.23,2414.02,7,TLR002,Santiago,R500,2021,False,2024-08-16,CLT-343,1,2,TEC-19,Suspensión,0,4.0
SCANIA-1590,2024-08-13,764635,Diagnóstico,2,,1689.21,6,TLR001,Valparaíso,R500,2016,False,2024-08-17,CLT-608,4,2,TEC-20,Motor,4,4.0
SCANIA-1591,2024-08-14,586226,Mantenimiento,3,6392.65,4765.51,5,TLR003,Santiago,P360,2017,True,2024-08-18,CLT-450,8,3,TEC-12,Frenos,2,3.0
SCANIA-1592,2024-08-15,403824,Mantenimiento,1,1434.77,4135.86,4,TLR002,Antofagasta,G410,2019,,2024-08-19,CLT-366,5,1,TEC-16,Frenos,1,3.0
SCANIA-1593,2024-08-16,54000,Mantenimiento,5,603.93,3574.11,4,TLR002,,S730,2021,True,2024-08-20,CLT-729,5,4,TEC-5,Frenos,4,5.0
SCANIA-1594,2024-08-17,775948,Diagnóstico,5,4547.02,2979.37,6,TLR002,Valparaíso,S730,2016,True,2024-08-21,CLT-755,8,2,TEC-17,Eléctrico,1,2.0
SCANIA-1595,2024-08-18,405754,Reparación,7,1417.08,4120.9,4,TLR003,Santiago,P360,2017,True,2024-08-22,CLT-992,8,9,TEC-14,Eléctrico,0,3.0
SCANIA-1596,2024-08-19,301492,Diagnóstico,4,6709.81,2022.11,5,TLR003,Concepción,S730,2019,False,2024-08-23,CLT-300,1,4,TEC-12,Eléctrico,4,3.0
SCANIA-1597,2024-08-20,549522,Diagnóstico,3,2995.01,,13,TLR001,,P360,2017,False,2024-08-24,CLT-338,5,6,TEC-13,Transmisión,1,4.0
SCANIA-1598,2024-08-21,541072,Reparación,1,7320.56,,6,TLR002,Santiago,P360,2020,True,2024-08-25,CLT-433,5,8,TEC-14,Eléctrico,2,5.0
SCANIA-1599,2024-08-22,88304,Mantenimiento,8,4612.37,1853.0,5,TLR004,Santiago,S730,2019,True,2024-08-26,CLT-514,8,1,TEC-5,Motor,2,4.0
SCANIA-1600,2024-08-23,554999,Mantenimiento,3,1624.84,413.11,7,TLR003,Santiago,R500,2016,,2024-08-27,CLT-583,1,8,TEC-5,Motor,0,4.0
SCANIA-1601,2024-08-24,381593,Diagnóstico,2,1288.87,464.24,9,TLR001,Valparaíso,G410,2017,False,2024-08-28,CLT-536,7,9,TEC-18,Suspensión,3,
SCANIA-1602,2024-08-25,657274,Mantenimiento,4,4696.49,665.28,10,TLR002,Concepción,S730,2022,False,2024-08-29,CLT-345,7,5,TEC-14,Suspensión,4,4.0
SCANIA-1603,2024-08-26,201836,Diagnóstico,3,6142.69,4361.44,7,TLR004,Valparaíso,S730,2016,False,2024-08-30,CLT-957,9,5,TEC-18,Suspensión,2,4.0
SCANIA-1604,2024-08-27,158940,Diagnóstico,1,6295.74,2413.91,7,TLR003,Antofagasta,S730,2017,True,2024-08-31,CLT-107,2,2,TEC-20,Suspensión,2,
SCANIA-1605,2024-08-28,874926,Reparación,3,2350.91,3593.12,4,TLR004,Valparaíso,S730,2022,True,2024-09-01,CLT-251,3,9,TEC-1,Motor,0,1.0
SCANIA-1606,2024-08-29,315517,Reparación,2,1793.12,2025.26,1,TLR003,Santiago,P360,2022,True,2024-09-02,CLT-491,4,8,TEC-7,Suspensión,2,4.0
SCANIA-1607,2024-08-30,717521,Reparación,8,330.7,1367.68,14,TLR001,Valparaíso,P360,2015,True,2024-09-03,CLT-310,1,3,TEC-17,Motor,4,4.0
SCANIA-1608,2024-08-31,671820,Diagnóstico,6,5497.75,,8,TLR004,Santiago,G410,2022,True,2024-09-04,CLT-466,7,4,TEC-3,Eléctrico,0,5.0
SCANIA-1609,2024-09-01,435777,Reparación,9,797.23,3991.49,4,TLR002,,G410,2016,False,2024-09-05,CLT-769,3,2,TEC-10,Eléctrico,1,5.0
SCANIA-1610,2024-09-02,674674,Mantenimiento,8,,3163.56,1,TLR002,Valparaíso,S730,2016,True,2024-09-06,CLT-669,3,4,TEC-7,Transmisión,0,4.0
SCANIA-1611,2024-09-03,601638,Mantenimiento,3,4893.12,4694.43,5,TLR003,Valparaíso,S730,2018,False,2024-09-07,CLT-185,3,7,TEC-12,Suspensión,4,5.0
SCANIA-1612,2024-09-04,667296,Diagnóstico,5,7509.45,3430.55,14,TLR002,Valparaíso,S730,2021,False,2024-09-08,CLT-154,8,7,TEC-15,Eléctrico,4,3.0
SCANIA-1613,2024-09-05,599639,Diagnóstico,7,2632.06,,14,TLR004,Santiago,G410,2020,False,2024-09-09,CLT-812,9,7,TEC-16,Eléctrico,1,1.0
SCANIA-1614,2024-09-06,662956,Reparación,5,2148.22,3089.96,8,TLR001,Santiago,S730,2016,False,2024-09-10,CLT-733,2,5,TEC-8,Frenos,0,1.0
SCANIA-1615,2024-09-07,688873,Diagnóstico,8,5302.45,4717.62,4,TLR003,Valparaíso,R500,2019,False,2024-09-11,CLT-545,1,0,TEC-6,Frenos,4,3.0
SCANIA-1616,2024-09-08,387497,Diagnóstico,5,5030.06,,13,TLR004,Valparaíso,G410,2021,True,2024-09-12,CLT-719,9,9,TEC-4,Motor,4,3.0
SCANIA-1617,2024-09-09,257869,Mantenimiento,1,2790.46,217.8,12,TLR003,Concepción,R500,2022,True,2024-09-13,CLT-403,6,5,TEC-11,Transmisión,1,3.0
SCANIA-1618,2024-09-10,115953,Mantenimiento,5,7439.19,2717.28,8,TLR001,Concepción,S730,2017,True,2024-09-14,CLT-231,9,9,TEC-17,Frenos,3,3.0
SCANIA-1619,2024-09-11,893890,Reparación,4,,3472.86,8,TLR003,,P360,2015,False,2024-09-15,CLT-520,6,6,TEC-2,Transmisión,0,5.0
SCANIA-1620,2024-09-12,550328,Diagnóstico,6,1947.06,3768.62,3,TLR002,Concepción,R500,2019,False,2024-09-16,CLT-484,2,8,TEC-6,Eléctrico,4,3.0
SCANIA-1621,2024-09-13,856790,Diagnóstico,3,2065.31,1144.4,9,TLR002,Concepción,G410,2021,False,2024-09-17,CLT-297,1,7,TEC-4,Motor,2,5.0
SCANIA-1622,2024-09-14,53267,Mantenimiento,5,4195.94,4349.17,3,TLR003,Concepción,R500,2019,False,2024-09-18,CLT-146,8,7,TEC-3,Transmisión,1,5.0
SCANIA-1623,2024-09-15,132745,Diagnóstico,2,6233.86,4783.63,1,TLR001,Santiago,G410,2019,False,2024-09-19,CLT-839,3,6,TEC-7,Frenos,3,3.0
SCANIA-1624,2024-09-16,874945,Mantenimiento,6,543.51,1259.9,2,TLR001,Concepción,S730,2019,False,2024-09-20,CLT-856,1,1,TEC-7,Eléctrico,3,3.0
SCANIA-1625,2024-09-17,207164,Reparación,6,,4424.82,6,TLR002,Concepción,R500,2021,True,2024-09-21,CLT-302,8,0,TEC-16,Suspensión,1,4.0
SCANIA-1626,2024-09-18,585626,Mantenimiento,5,5256.24,,12,TLR001,Valparaíso,P360,2015,False,2024-09-22,CLT-360,1,1,TEC-2,Eléctrico,3,4.0
SCANIA-1627,2024-09-19,181484,Diagnóstico,6,2005.54,372.96,10,TLR003,Santiago,R500,2022,False,2024-09-23,CLT-789,8,5,TEC-8,Frenos,4,3.0
SCANIA-1628,2024-09-20,581831,Reparación,7,5514.55,733.2,2,TLR004,Antofagasta,P360,2018,True,2024-09-24,CLT-123,1,1,TEC-15,Frenos,3,2.0
SCANIA-1629,2024-09-21,110692,Mantenimiento,5,7533.43,382.93,6,TLR003,Antofagasta,G410,2020,False,2024-09-25,CLT-786,9,9,TEC-16,Suspensión,0,3.0
SCANIA-1630,2024-09-22,270156,Mantenimiento,1,564.93,4240.56,14,TLR002,Concepción,S730,2022,True,2024-09-26,CLT-885,9,3,TEC-1,Eléctrico,2,2.0
SCANIA-1631,2024-09-23,273992,Reparación,8,2693.29,389.35,1,TLR002,Antofagasta,S730,2016,True,2024-09-27,CLT-439,9,9,TEC-10,Transmisión,4,3.0
SCANIA-1632,2024-09-24,566771,Reparación,4,3617.78,1431.15,11,TLR002,Antofagasta,P360,2021,True,2024-09-28,CLT-511,3,2,TEC-7,Transmisión,1,3.0
SCANIA-1633,2024-09-25,880857,Mantenimiento,9,7214.23,608.41,13,TLR001,Antofagasta,G410,2019,,2024-09-29,CLT-360,4,5,TEC-16,Eléctrico,2,4.0
SCANIA-1634,2024-09-26,613044,Diagnóstico,6,7705.64,1547.57,1,TLR003,Concepción,S730,2022,True,2024-09-30,CLT-385,5,7,TEC-10,Transmisión,4,
SCANIA-1635,2024-09-27,593176,Mantenimiento,1,3664.1,543.74,5,TLR004,,G410,2016,,2024-10-01,CLT-612,6,5,TEC-12,Eléctrico,2,4.0
SCANIA-1636,2024-09-28,741095,Reparación,3,6050.22,3373.22,10,TLR003,Concepción,P360,2021,False,2024-10-02,CLT-185,9,1,TEC-17,Eléctrico,3,5.0
SCANIA-1637,2024-09-29,883727,Mantenimiento,3,4346.96,753.3,13,TLR004,Valparaíso,P360,2016,True,2024-10-03,CLT-949,4,4,TEC-13,Frenos,1,4.0
SCANIA-1638,2024-09-30,164352,Reparación,4,4394.71,4274.05,11,TLR003,Valparaíso,R500,2019,False,2024-10-04,CLT-529,6,5,TEC-12,Motor,1,4.0
